,class,mean_cases,population,ratio,state,date
20827,red,109,623347,17.48624762772581,Vermont,2021-03-05
20744,red,109,623347,17.48624762772581,Vermont,2020-12-12
20822,red,109,623347,17.48624762772581,Vermont,2021-02-28
12720,red,549,3138259,17.49377600765265,Nevada,2021-02-20
18557,red,913,5218040,17.496991207426543,South Carolina,2020-10-16
19560,yellow,1205,6886834,17.497154715795386,Tennessee,2021-03-16
17644,red,558,3189068,17.49727506594403,Puerto Rico,2020-08-16
17989,red,185,1057125,17.500295613101574,Rhode Island,2020-05-27
5933,yellow,320,1826913,17.515886087624313,Idaho,2021-03-21
5934,yellow,320,1826913,17.515886087624313,Idaho,2021-03-22
23229,red,102,582328,17.515901691143135,Wyoming,2020-10-02
1234,yellow,1300,7421401,17.516908195635835,Arizona,2021-03-08
6370,yellow,2205,12587530,17.51733660217692,Illinois,2021-04-01
12488,red,550,3138259,17.525640809123786,Nevada,2020-07-03
2531,red,1018,5807719,17.52839626021851,Colorado,2021-03-27
21684,red,1506,8590563,17.530864973576236,Virginia,2021-03-10
3507,red,125,712816,17.536082242822832,District of Columbia,2020-05-29
3817,red,125,712816,17.536082242822832,District of Columbia,2021-04-04
22405,red,313,1784787,17.53710666875095,West Virginia,2020-10-30
22524,red,313,1784787,17.53710666875095,West Virginia,2021-02-26
19561,yellow,1208,6886834,17.54071609683056,Tennessee,2021-03-17
7003,red,555,3163561,17.543521367218776,Iowa,2020-08-25
1843,red,6909,39368078,17.54975185732969,California,2020-07-08
13248,red,1559,8882371,17.551619944719715,New Jersey,2020-04-02
9463,red,1210,6893574,17.552578676895322,Massachusetts,2020-05-21
1649,yellow,532,3030522,17.554731495102164,Arkansas,2021-02-25
21993,red,1351,7693612,17.56002252258107,Washington,2020-11-13
16959,red,745,4241507,17.564511858638923,Oregon,2021-01-30
20162,red,571,3249879,17.56988490956125,Utah,2020-07-09
7188,yellow,556,3163561,17.57513131562818,Iowa,2021-02-26
2503,red,1021,5807719,17.580051651948036,Colorado,2021-02-27
9211,red,1065,6055802,17.586440243587887,Maryland,2020-11-11
19130,yellow,157,892717,17.586760417915194,South Dakota,2021-03-12
19132,yellow,157,892717,17.586760417915194,South Dakota,2021-03-14
19128,yellow,157,892717,17.586760417915194,South Dakota,2021-03-10
19124,yellow,157,892717,17.586760417915194,South Dakota,2021-03-06
14723,red,1865,10600823,17.59297367760975,North Carolina,2020-10-16
18132,red,186,1057125,17.594891805604824,Rhode Island,2020-10-17
18133,red,186,1057125,17.594891805604824,Rhode Island,2020-10-18
18134,red,186,1057125,17.594891805604824,Rhode Island,2020-10-19
17988,red,186,1057125,17.594891805604824,Rhode Island,2020-05-26
2606,red,626,3557006,17.599070679104845,Connecticut,2020-04-10
9311,red,1066,6055802,17.602953333018483,Maryland,2021-02-19
10576,yellow,996,5657342,17.605440858975822,Minnesota,2021-02-06
18544,red,919,5218040,17.611976910870748,South Carolina,2020-10-03
18565,red,919,5218040,17.611976910870748,South Carolina,2020-10-24
18543,red,919,5218040,17.611976910870748,South Carolina,2020-10-02
1974,red,6935,39368078,17.615795213573797,California,2020-11-16
17299,red,2252,12783254,17.616797726150164,Pennsylvania,2020-11-05
8059,yellow,789,4477251,17.622420543319997,Kentucky,2021-03-17
17642,red,562,3189068,17.622703561040407,Puerto Rico,2020-08-14
1231,yellow,1308,7421401,17.62470455376283,Arizona,2021-03-05
5728,red,322,1826913,17.625360375671967,Idaho,2020-08-28
5756,red,322,1826913,17.625360375671967,Idaho,2020-09-25
8931,red,238,1350141,17.627788505052436,Maine,2021-04-06
19555,yellow,1214,6886834,17.627838858900912,Tennessee,2021-03-11
20405,yellow,573,3249879,17.631425662309272,Utah,2021-03-09
3075,red,174,986809,17.63259151467001,Delaware,2020-05-23
3074,red,174,986809,17.63259151467001,Delaware,2020-05-22
3058,red,174,986809,17.63259151467001,Delaware,2020-05-06
14139,red,3410,19336776,17.634790825523346,New York,2020-05-11
21571,red,1515,8590563,17.635631098916335,Virginia,2020-11-17
376,red,868,4921532,17.636784643480933,Alabama,2021-03-02
11437,red,1085,6151548,17.6378368501717,Missouri,2021-02-15
7186,yellow,558,3163561,17.638351212446988,Iowa,2021-02-24
13172,red,241,1366275,17.63920147847249,New Hampshire,2021-03-18
15317,yellow,135,765309,17.639933673849388,North Dakota,2021-04-02
22785,red,1029,5832655,17.6420515185623,Wisconsin,2020-09-14
820,yellow,129,731158,17.643245372409247,Alaska,2021-03-20
821,yellow,129,731158,17.643245372409247,Alaska,2021-03-21
822,yellow,129,731158,17.643245372409247,Alaska,2021-03-22
7866,red,790,4477251,17.644755677088465,Kentucky,2020-09-05
20749,red,110,623347,17.646671917888433,Vermont,2020-12-17
20821,red,110,623347,17.646671917888433,Vermont,2021-02-27
21720,red,1516,8590563,17.647271779509676,Virginia,2021-04-15
22406,red,315,1784787,17.649164858327634,West Virginia,2020-10-31
1232,yellow,1310,7421401,17.651653643294573,Arizona,2021-03-06
6757,yellow,1193,6754953,17.66111474054668,Indiana,2021-02-21
7899,red,791,4477251,17.66709081085693,Kentucky,2020-10-08
6038,red,2224,12587530,17.66827963865826,Illinois,2020-05-04
11253,red,1087,6151548,17.670348991831,Missouri,2020-08-15
19564,yellow,1217,6886834,17.671400239936087,Tennessee,2021-03-20
19573,yellow,1217,6886834,17.671400239936087,Tennessee,2021-03-29
19572,yellow,1217,6886834,17.671400239936087,Tennessee,2021-03-28
11720,red,191,1080577,17.675741756487504,Montana,2020-09-25
11873,yellow,191,1080577,17.675741756487504,Montana,2021-02-25
3471,red,126,712816,17.676370900765416,District of Columbia,2020-04-23
3790,red,126,712816,17.676370900765416,District of Columbia,2021-03-08
3815,red,126,712816,17.676370900765416,District of Columbia,2021-04-02
3816,red,126,712816,17.676370900765416,District of Columbia,2021-04-03
3467,red,126,712816,17.676370900765416,District of Columbia,2020-04-19
14636,red,1874,10600823,17.677872746295265,North Carolina,2020-07-21
17806,red,564,3189068,17.68541780858859,Puerto Rico,2021-01-25
19567,yellow,1218,6886834,17.685920700281144,Tennessee,2021-03-23
11025,red,525,2966786,17.695917400176487,Mississippi,2021-03-01
19125,yellow,158,892717,17.69877800019491,South Dakota,2021-03-07
9350,red,1072,6055802,17.702031869602077,Maryland,2021-03-30
22523,red,316,1784787,17.705193953115973,West Virginia,2021-02-25
18500,red,924,5218040,17.707798330407588,South Carolina,2020-08-20
18516,red,924,5218040,17.707798330407588,South Carolina,2020-09-05
14000,yellow,373,2106319,17.708618685014,New Mexico,2021-02-22
16369,red,705,3980783,17.710083669469046,Oklahoma,2020-08-19
13163,red,242,1366275,17.712393185852044,New Hampshire,2021-03-09
17714,red,565,3189068,17.716774932362686,Puerto Rico,2020-10-25
2530,red,1029,5807719,17.717799363226767,Colorado,2021-03-26
11252,red,1090,6151548,17.719117204319954,Missouri,2020-08-14
13465,red,1574,8882371,17.72049377356564,New Jersey,2020-11-05
18531,red,925,5218040,17.726962614314953,South Carolina,2020-09-20
21683,red,1523,8590563,17.72875654366309,Virginia,2021-03-09
16958,red,752,4241507,17.729547540532174,Oregon,2021-01-29
3068,red,175,986809,17.733928247512942,Delaware,2020-05-16
3070,red,175,986809,17.733928247512942,Delaware,2020-05-18
7898,red,794,4477251,17.734096212162328,Kentucky,2020-10-07
14634,red,1880,10600823,17.734472125418943,North Carolina,2020-07-19
16566,yellow,706,3980783,17.73520435552503,Oklahoma,2021-03-04
8227,red,824,4645318,17.73829046795074,Louisiana,2020-07-02
4517,red,1900,10710017,17.740401345768174,Georgia,2020-11-03
9631,red,1223,6893574,17.74116010069668,Massachusetts,2020-11-05
18518,red,926,5218040,17.74612689822232,South Carolina,2020-09-07
10451,red,1004,5657342,17.746850022501732,Minnesota,2020-10-04
16882,red,753,4241507,17.753124066516925,Oregon,2020-11-14
20163,red,577,3249879,17.754507167805322,Utah,2020-07-10
19571,yellow,1223,6886834,17.758523002006438,Tennessee,2021-03-27
19554,yellow,1223,6886834,17.758523002006438,Tennessee,2021-03-10
7185,yellow,562,3163561,17.764791006084597,Iowa,2021-02-23
18741,yellow,927,5218040,17.76529118212969,South Carolina,2021-04-18
2529,red,1032,5807719,17.769454754956293,Colorado,2021-03-25
2376,red,1032,5807719,17.769454754956293,Colorado,2020-10-23
15092,red,136,765309,17.770599849211234,North Dakota,2020-08-20
8058,yellow,796,4477251,17.778766479699264,Kentucky,2021-03-16
19789,red,5220,29360759,17.778831943683745,Texas,2020-08-31
17700,red,567,3189068,17.779489179910872,Puerto Rico,2020-10-11
823,yellow,130,731158,17.78001471638141,Alaska,2021-03-23
8280,red,826,4645318,17.781344571028292,Louisiana,2020-08-24
10617,yellow,1006,5657342,17.78220231338321,Minnesota,2021-03-19
18530,red,928,5218040,17.784455466037056,South Carolina,2020-09-19
18517,red,928,5218040,17.784455466037056,South Carolina,2020-09-06
20182,red,578,3249879,17.785277544179337,Utah,2020-07-29
6329,yellow,2239,12587530,17.78744519377511,Illinois,2021-02-19
19843,red,5224,29360759,17.79245556969423,Texas,2020-10-24
13999,yellow,375,2106319,17.80357106402212,New Mexico,2021-02-21
13998,yellow,375,2106319,17.80357106402212,New Mexico,2021-02-20
4905,red,30,168485,17.805739383327893,Guam,2020-09-26
4906,red,30,168485,17.805739383327893,Guam,2020-09-27
4751,red,30,168485,17.805739383327893,Guam,2020-04-25
4907,red,30,168485,17.805739383327893,Guam,2020-09-28
4649,yellow,1907,10710017,17.80576071914732,Georgia,2021-03-15
20841,red,111,623347,17.807096208051053,Vermont,2021-03-19
20817,red,111,623347,17.807096208051053,Vermont,2021-02-23
10151,red,1775,9966555,17.80956408708927,Michigan,2021-02-07
19096,yellow,159,892717,17.810795582474626,South Dakota,2021-02-06
19115,yellow,159,892717,17.810795582474626,South Dakota,2021-02-25
16186,yellow,2083,11693217,17.813746208592555,Ohio,2021-04-19
20183,red,579,3249879,17.816047920553352,Utah,2020-07-30
20404,yellow,579,3249879,17.816047920553352,Utah,2021-03-08
19548,yellow,1227,6886834,17.81660484338667,Tennessee,2021-03-04
3680,red,127,712816,17.816659558707997,District of Columbia,2020-11-18
14645,red,1889,10600823,17.81937119410446,North Carolina,2020-07-30
14871,red,1890,10600823,17.828804423958402,North Carolina,2021-03-13
10152,red,1777,9966555,17.829631201553596,Michigan,2021-02-08
17646,red,569,3189068,17.842203427459058,Puerto Rico,2020-08-18
8057,yellow,799,4477251,17.845771881004662,Kentucky,2021-03-15
7456,red,520,2913805,17.84608098345634,Kansas,2020-09-21
7453,red,520,2913805,17.84608098345634,Kansas,2020-09-18
1410,red,541,3030522,17.851710035432838,Arkansas,2020-07-01
2512,red,1037,5807719,17.8555470745055,Colorado,2021-03-08
2525,red,1037,5807719,17.8555470745055,Colorado,2021-03-21
14716,red,1893,10600823,17.857104113520244,North Carolina,2020-10-09
23230,red,104,582328,17.859350743910646,Wyoming,2020-10-03
7183,yellow,565,3163561,17.85962085131281,Iowa,2021-02-21
18519,red,932,5218040,17.861112601666527,South Carolina,2020-09-08
8281,red,830,4645318,17.86745277718339,Louisiana,2020-08-25
22549,red,319,1784787,17.873281237481,West Virginia,2021-03-23
17699,red,570,3189068,17.87356055123315,Puerto Rico,2020-10-10
14644,red,1895,10600823,17.875970573228138,North Carolina,2020-07-29
18558,red,933,5218040,17.880276885573892,South Carolina,2020-10-17
7452,red,521,2913805,17.880400369962988,Kansas,2020-09-17
4462,red,1915,10710017,17.88045714586634,Georgia,2020-09-09
375,red,880,4921532,17.880611159289423,Alabama,2021-03-01
392,red,880,4921532,17.880611159289423,Alabama,2021-03-18
11236,red,1100,6151548,17.881677912616468,Missouri,2020-07-29
1411,red,542,3030522,17.884707651025135,Arkansas,2020-07-02
21170,red,19,106235,17.88487786511037,Virgin Islands,2020-12-12
21212,red,19,106235,17.88487786511037,Virgin Islands,2021-01-23
21180,red,19,106235,17.88487786511037,Virgin Islands,2020-12-22
21174,red,19,106235,17.88487786511037,Virgin Islands,2020-12-16
19568,yellow,1232,6886834,17.88920714511196,Tennessee,2021-03-24
15089,red,137,765309,17.901266024573083,North Dakota,2020-08-17
20181,red,582,3249879,17.90835904967539,Utah,2020-07-28
12293,yellow,347,1937552,17.90919675962245,Nebraska,2021-02-19
12294,yellow,347,1937552,17.90919675962245,Nebraska,2021-02-20
8463,red,832,4645318,17.910506880260943,Louisiana,2021-02-23
11254,red,1102,6151548,17.91419005427577,Missouri,2020-08-16
801,yellow,131,731158,17.916784060353578,Alaska,2021-03-01
800,yellow,131,731158,17.916784060353578,Alaska,2021-02-28
656,red,131,731158,17.916784060353578,Alaska,2020-10-07
799,yellow,131,731158,17.916784060353578,Alaska,2021-02-27
1462,red,543,3030522,17.917705266617435,Arkansas,2020-08-22
18523,red,935,5218040,17.91860545338863,South Carolina,2020-09-12
213,red,882,4921532,17.921248911924174,Alabama,2020-09-20
19131,yellow,160,892717,17.92281316475434,South Dakota,2021-03-13
7182,yellow,567,3163561,17.922840748131616,Iowa,2021-02-20
19562,yellow,1235,6886834,17.93276852614714,Tennessee,2021-03-18
16011,red,2097,11693217,17.933473739519243,Ohio,2020-10-26
2075,yellow,7061,39368078,17.935851478449113,California,2021-02-25
17641,red,572,3189068,17.936274798781337,Puerto Rico,2020-08-13
4518,red,1921,10710017,17.93647946590561,Georgia,2020-11-04
3067,red,177,986809,17.936601713198804,Delaware,2020-05-15
21682,red,1541,8590563,17.938288794343283,Virginia,2021-03-08
6624,red,1212,6754953,17.94238982861909,Indiana,2020-10-11
13871,red,378,2106319,17.945999632534292,New Mexico,2020-10-16
1666,yellow,544,3030522,17.950702882209733,Arkansas,2021-03-14
4396,red,1923,10710017,17.955153572585367,Georgia,2020-07-05
3468,red,128,712816,17.95694821665058,District of Columbia,2020-04-20
3805,red,128,712816,17.95694821665058,District of Columbia,2021-03-23
16382,red,715,3980783,17.96129053002889,Oklahoma,2020-09-01
20842,red,112,623347,17.967520498213673,Vermont,2021-03-20
20828,red,112,623347,17.967520498213673,Vermont,2021-03-06
8464,red,835,4645318,17.975088034877267,Louisiana,2021-02-24
19569,yellow,1238,6886834,17.97632990718231,Tennessee,2021-03-25
16344,red,716,3980783,17.986411216084875,Oklahoma,2020-07-25
2520,red,1045,5807719,17.99329478578423,Colorado,2021-03-16
6199,red,2265,12587530,17.99399882264432,Illinois,2020-10-12
9351,red,1090,6055802,17.99926747935286,Maryland,2021-03-31
13162,red,246,1366275,18.005160015370258,New Hampshire,2021-03-08
13050,red,246,1366275,18.005160015370258,New Hampshire,2020-11-16
14646,red,1909,10600823,18.00803579118338,North Carolina,2020-07-31
14647,red,1909,10600823,18.00803579118338,North Carolina,2020-08-01
10574,yellow,1019,5657342,18.011992204112815,Minnesota,2021-02-04
12015,red,349,1937552,18.012419795700968,Nebraska,2020-05-17
18446,red,940,5218040,18.014426872925466,South Carolina,2020-06-27
14635,red,1910,10600823,18.01746902103733,North Carolina,2020-07-20
7454,red,525,2913805,18.017677915989573,Kansas,2020-09-19
7458,red,525,2913805,18.017677915989573,Kansas,2020-09-23
22940,yellow,1051,5832655,18.019238237132146,Wisconsin,2021-02-16
19553,yellow,1241,6886834,18.01989128821749,Tennessee,2021-03-09
4024,red,3918,21733312,18.027625057791468,Florida,2020-08-28
22080,red,1387,7693612,18.02794318195407,Washington,2021-02-08
15254,yellow,138,765309,18.03193219993493,North Dakota,2021-01-29
19127,yellow,161,892717,18.034830747034054,South Dakota,2021-03-09
12546,red,566,3138259,18.03547763266193,Nevada,2020-08-30
3055,red,178,986809,18.03793844604174,Delaware,2020-05-03
17300,red,2306,12783254,18.039225380329608,Pennsylvania,2020-11-06
8139,red,838,4645318,18.039669189493594,Louisiana,2020-04-05
7900,red,808,4477251,18.04678808492086,Kentucky,2020-10-09
7455,red,526,2913805,18.05199730249622,Kansas,2020-09-20
797,yellow,132,731158,18.05355340432574,Alaska,2021-02-25
11436,red,1111,6151548,18.06049469174263,Missouri,2021-02-14
17718,red,576,3189068,18.06170329387771,Puerto Rico,2020-10-29
16383,red,719,3980783,18.06177327425283,Oklahoma,2020-09-02
10454,red,1022,5657342,18.06502064043503,Minnesota,2020-10-07
10882,red,536,2966786,18.066689002846854,Mississippi,2020-10-09
8814,red,244,1350141,18.072186534591573,Maine,2020-12-10
212,red,890,4921532,18.083799922463168,Alabama,2020-09-19
211,red,890,4921532,18.083799922463168,Alabama,2020-09-18
16366,red,720,3980783,18.086893960308814,Oklahoma,2020-08-16
19985,red,5311,29360759,18.088769435422293,Texas,2021-03-15
14637,red,1918,10600823,18.092934859868897,North Carolina,2020-07-22
20164,red,588,3249879,18.092981307919462,Utah,2020-07-11
3823,red,129,712816,18.097236874593165,District of Columbia,2021-04-10
3804,red,129,712816,18.097236874593165,District of Columbia,2021-03-22
3818,red,129,712816,18.097236874593165,District of Columbia,2021-04-05
16135,yellow,2117,11693217,18.104513069414516,Ohio,2021-02-27
1230,yellow,1344,7421401,18.109788165334283,Arizona,2021-03-04
22082,red,1394,7693612,18.118927754609928,Washington,2021-02-10
7449,red,528,2913805,18.120636075509516,Kansas,2020-09-14
17713,red,578,3189068,18.124417541425895,Puerto Rico,2020-10-24
20816,red,113,623347,18.127944788376297,Vermont,2021-02-22
20832,red,113,623347,18.127944788376297,Vermont,2021-03-10
20743,red,113,623347,18.127944788376297,Vermont,2020-12-11
20818,red,113,623347,18.127944788376297,Vermont,2021-02-24
20745,red,113,623347,18.127944788376297,Vermont,2020-12-13
20815,red,113,623347,18.127944788376297,Vermont,2021-02-21
20820,red,113,623347,18.127944788376297,Vermont,2021-02-26
20843,red,113,623347,18.127944788376297,Vermont,2021-03-21
20831,red,113,623347,18.127944788376297,Vermont,2021-03-09
20830,red,113,623347,18.127944788376297,Vermont,2021-03-08
18740,yellow,946,5218040,18.12941257636967,South Carolina,2021-04-17
14327,red,3506,19336776,18.13125414495157,New York,2020-11-15
6814,yellow,1225,6754953,18.134841204668632,Indiana,2021-04-19
6813,yellow,1225,6754953,18.134841204668632,Indiana,2021-04-18
6815,yellow,1225,6754953,18.134841204668632,Indiana,2021-04-20
19552,yellow,1249,6886834,18.136054970977955,Tennessee,2021-03-08
3069,red,179,986809,18.139275178884667,Delaware,2020-05-17
19140,yellow,162,892717,18.14684832931377,South Dakota,2021-03-22
19551,yellow,1250,6886834,18.150575431323013,Tennessee,2021-03-07
22786,red,1059,5832655,18.15639704388482,Wisconsin,2020-09-15
14643,red,1925,10600823,18.158967468846523,North Carolina,2020-07-28
16368,red,723,3980783,18.162256018476768,Oklahoma,2020-08-18
15318,yellow,139,765309,18.162598375296778,North Dakota,2021-04-03
12014,red,352,1937552,18.16725434981874,Nebraska,2020-05-16
18567,red,948,5218040,18.167741144184408,South Carolina,2020-10-26
14725,red,1926,10600823,18.16840069870047,North Carolina,2020-10-18
14642,red,1926,10600823,18.16840069870047,North Carolina,2020-07-27
6057,red,2287,12587530,18.16877497014903,Illinois,2020-05-23
7184,yellow,575,3163561,18.17572033540684,Iowa,2021-02-22
19570,yellow,1252,6886834,18.17961635201313,Tennessee,2021-03-26
4091,red,3952,21733312,18.18406692914545,Florida,2020-11-03
17807,red,580,3189068,18.18713178897408,Puerto Rico,2021-01-26
